date,url,title,body
2019/05/21 22:08,https://ameblo.jp/soratobsakana/entry-12462953034.html?frm=theme,山崎愛,"ども
鶏肉美味しいです
柔らかいの好きです
ご飯に入ってるのすきです
ていうか肉が好きです
今日は焼肉でした
めちゃ美味しかったです
やっぱり肉好きです
一生食べたいです
いやまあ適度にですけど
よく一生とか言いますけど
そんなの絶対嘘ですからね
無責任に一生とか言わないでください我
まあそんなの一生無理ですけど"
2019/05/22 22:47,https://ameblo.jp/soratobsakana/entry-12463186406.html?frm=theme,山崎愛,"ども
テレビって見始めるとダメですよね
止まらないです
テレビ見始めてから30分たちます
そろそろお風呂入らないと
11時から勉強して12時に寝ることが出来ないです
あ、もうこれ無理です
諦めます
ではじっくりテレビ見ることにします
あ、それはダメです
さっさと風呂入れよなさい
汚いのは嫌だけどめんどくさいです
お風呂入り終わって明日がとっくに終わってる頃になりたいです
ていうか我道明寺になりたいです
なぜ私は道明寺じゃないんですか
来世なんてないですけど
道明寺になりたいです
はやく道明寺になんないかな～～～～"
2019/05/23 22:53,https://ameblo.jp/soratobsakana/entry-12463420808.html?frm=theme,山崎愛,"ども
鶏そぼろ食べたいです
鶏そぼろってマジでうまくないですか？？
おにぎりとか
お弁当の白米に鮭もいいけど
鶏そぼろだとマジでテンションあがります
甘くて美味しいです
鶏そぼろに甘いって言うのは正しいのかどうか分かりませんけど
鶏そぼろすきです
だから我は鮭フレークっていうんですか
鮭より鶏そぼろ派です
鮭フレークも好きですけど
あとは味道楽が好きですね
あれはうまい
でものりたまもすきです
でもゆかりも美味しいですよね
嫌いじゃないですよゆかり
すきです"
2019/05/24 21:55,https://ameblo.jp/soratobsakana/entry-12463641951.html?frm=theme,山崎愛,"ども
我MIRO好きだったんです
飲み物のMILOです
ていうか現在進行形ですきです
味は忘れましたが
小さい時めっちゃ飲んでました
美味しいので
あれココアなんですか
飲んどきながら全然知らないんですけど
多分ココアだった気がします
我好きな色が緑なんですけど
MILOも緑でしたよね
(へ～)
美味しいですMILO
最近飲んでないし見てもないです
無くなったんでしょうか
知らんけど
我飲んだら身長のびるとおもってました
MILOそういう効果あるんですかね
知らんけど
だから期待してました
小学校しゅうりょうから中学始め
さかな入ったくらいから止まりました
なぜ
たしかにその頃にはもう飲んでませんでしたけど
まあ途中から心薄汚れてきて
のびるわけないわとか思ってました
すみません
だからのびなかったんでしょうか
まあ別にもういいですけど
我の身長に我は期待してないので
まだまだいけるよとか言いますけど
高校生からだよとか言いますけど
もう高校生になったし
我短気なので待てないです
言ってくれた方にはすみませんね
のびませんでした"
2019/05/25 23:47,https://ameblo.jp/soratobsakana/entry-12463900359.html?frm=theme,山崎愛,"ども

今日は色々ありがとうございました～～
発表あったんでそれ書いちゃおます
2019年7月放送開始予定TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうかⅡ」エンディングテーマ担当決定！同テーマ曲収録2nd single「ささやかな祝祭」7/24リリース！2019年10月放送開始予定TVアニメ「ハイスコアガールⅡ」オープニングテーマ担当決定！sora tob sakana LIVE TOUR 2019「天球の地図」開催決定！7/6（土）@代官山UNIT（東京）7/21（日）@ 246ライブハウスGABU（大阪）8/12（月祝）@ JAMMIN'（名古屋）9/22（日）＠ヒューリックホール東京（東京）https://soratobsakana.tokyo/event/livetour2019/7/6（土）東京公演のチケットは5/26(日)10:00～発売開始！はいコピペドーンすみませんということですいや～凄いですね～ありがとうございますよろしくお願いします楽しみですいえーいうれしいですいえーいあの、明日の10時からツアーの7月6日つまり初日のチケットが販売されますしかも先着ですえ、先着なんですか先着って言っときながらソールドとか埋まらなかったらめちゃ恥ずかしいので皆さん来てくださいよろしくお願いしますなんか今に色々動きましたねほんと今に大事ですけど大変ですね頑張りましょうあと新衣装でしたリンクちゃんと貼れてます？？？"
2019/05/26 22:43,https://ameblo.jp/soratobsakana/entry-12464129757.html?frm=theme,山崎愛,"ども
アットジャムありがとうございました
一日長かったですね
私もそう思います
お疲れ様でした
歳もとってエンディングにでました
それによって特典会も遅くなりました
お疲れ様です
ありがとうございました
(以下カンザキ)
わあああああああああああああああああああ
うほーーーーーーーーーー
ひぇーーーーー
ひいーーーーーーー
卍卍卍卍卍卍卍卍卍卍卍卍卍卍
.｡*ﾟ\(●⁰౪⁰●)/ﾟ*｡.
( ˙꒳˙ )ﾏﾁﾞｶﾖ
にゃにゃにゃにゃ"
2019/05/27 23:01,https://ameblo.jp/soratobsakana/entry-12464384788.html?frm=theme,山崎愛,"ども

我学校の制服でカーディガンしか
上に着るもの買ってなかったんですけど
なんせこんな暑いなんて聞いてなかったもんでね
余裕でブレザー着る予定でしたよ完全に
でもさすがに暑くて
ベストを今日は買いました
届くのは6月だそうです
地獄？？？
6月までカーディガン着る？ですか？？
地獄？？？
しかも梅雨じゃないですか
ジメジメするじゃないですか
地獄？？？
これだから6月はダメです嫌いです
我まだ半袖解禁してないので
夏ほんとに無理です
我四季全部嫌いでいやで苦手って
言ってたと思うんですけど
あれ言ってましたけ
まあどっちでもいいんですけど
そうなんすよ
そうなんす
とくに夏がほんと無理ぽよですぽよぽよ
ぽよってなんだよ
でも中学三年間
ずっと長袖で過ごしてました
半袖はあったけど1回も着たことありません
なぜ？？？
今思うとアホなの？？？
でもそれで普通に過ごせてました
前の方が夏も涼しかったんですかね
涼しくはないと思いますけど
なんの話ししてんですかね
マイナス発言やめた方がいいと思います自分"
2019/05/28 22:03,https://ameblo.jp/soratobsakana/entry-12464605442.html?frm=theme,山崎愛,"ども

今日バカ寒くないですか
我は寒かったです
なんで？？
昨日暑かったってブログに書いたばっかじゃないですか
バッカ寒かったです
なんで？？？？？？？
裏起毛のパーカー着てしまいました
気温とかには臨機応変に対応したくないです
何言ってんだこいつ
個人的に明日こそ涼しくなって欲しいです
雨は本当に嫌ですけどね
まあそういう時に限って
希望と逆だったりするんですけどね
希望が通るとは思ってないですけどねハハ
前世来世は信じてない方ですけど
もし来世とか生まれ変わったら
天気操る役職を作ってそれになりたいですね
いや仕事だとだるいんで
そういう神様っていうんですか
知らんけど
なんか湿度？とか？
になりたいです
何言ってんだこいつ
なれっこないんで黙って大人しくした方がいいと思います自分
我慢しろ"
2019/05/29 19:59,https://ameblo.jp/soratobsakana/entry-12464809295.html?frm=theme,山崎愛,"ども

校外学習？みたいなやつで
一応体育なんですけど
ウォーキングしてきました
7kmです
7kmをどう思うかは人それぞれで知りませんけど
我は本当に無理でした
キロ単位で歩くのほんと無理です
めち疲れました
もう歩きたくありません
ベビーカーでいいです
ほんとは11kmの予定だったんですけど
なぜか7kmになりました
いいのかわるいのか
でも7kmでこれだったのでよかったかもです
まあやばいことに変わりはないんですが
体力なさすぎるので歩くので精一杯です
たぶん靴の底だけじゃなく
首くらいまで擦れて無くなってると思います
キモすぎです出直してこい
まあこれで成績はいるならがんばります
7kmのあいだずっとしりとりしてました
しりとりたのしいです
あとはマジカルバナナやったんですけど
我の耳が遠いせいで4ターンくらいで終わりましたごめんなさい
あとほうれん草ゲーム？ていうんですか
やろうって言ったら知らんっていわれました
なるほど"
2019/05/30 22:21,https://ameblo.jp/soratobsakana/entry-12465089416.html?frm=theme,山崎愛,"ども

これは結構前のワンマンの時の練習のモニターにうつるカンザキエフ
フルバの夾くんがバチクソかわいです
漫画の時から夾くんめちゃかわいくてですね
動く夾くんまじでバチクソ可愛いです
懐かしいです漫画
児童館毎日のように行って
その度にフルバ見てました
何故児童館にあったんでしょうか
知らんけどいいと思います
もう漫画の方はほぼ覚えてないですけど
その時の我は由希くんか夾くん
どっちが本田さんとくっつくか悩んでましたね
でも途中からしゅごキャラにうつっちゃったので
最後まで見れてないんですよね
ほんと何してるん我
ちゃんと見ろや
我は夾くんと幸せになって欲しいですけど
どうなんでしょうね
でも別に結婚しなくてもいいんです
むしろ3人で仲良く暮らしてください
壊した天井や屋根は私が変えます直します
まあ公式がどうなってるのか知りませんけど
ちゃんと見たいですね最初から漫画を
本っ当に面白いです
あとマジで夾くんかわいい
顔がほんといい超可愛い綺麗
口悪いキャラとか、なんて言うんですか、
なんか王道の素直じゃないです口下手ですとか
よく分からないんですけど
なんていうかほんと
かわいい子が好きです(強)(ドン)
人付き合いになれてないからってなぜ
窓から飛び降りるんですか
ほんとかわいい意味わからん
マジで可愛いな
いやほんとマジで可愛いね君
てかみんな超可愛いので見てください
名前をあげると全員とかになってしまうのですが
まあまあアハハ、見て、私も見ます引き続き
話は変わります
写真がないんですけど
れいとの写真ならまだ載せてないのめちゃあるんですよ
卒業前に撮っとこって
まあ結局載せなかったんですけど
こういうのって載せていいんですかね
私はいいと思ってるんですけどダメなのかな
知らんけど"
2019/05/31 22:35,https://ameblo.jp/soratobsakana/entry-12465335557.html?frm=theme,山崎愛,"ども

最近ブログが仕事じゃなくて趣味の文みたいな、、
長くかけるから都合いいみたいな、、
ほんとそんな感じになっててすみません
見たくなかったら見ないで大丈夫です、、
たぶん話わかんないと思うんで、、
見てくれてありがとうございます、、
懲りずにこれからもやります、、
涼野ユウまじで可愛いって今日一日中ずっと思ってました十王院カケルが推しなのですが涼野ユウまじでかわいいです初めて映画見た時に涼野ユウがほんとに可愛くてその後に十王院カケルが推しになったんですけど涼野ユウは推しじゃない可愛さはんぱないですなんでそんなに可愛い？？？全知全能のゼウス……最高だよ……ほんとあのまま育って欲しいですしかも歌が上手い(中の人)流石全知全能のゼウス…マァジでブラボー頑張ってね…かあいいよ…てか映画結局見れなかったな、、、話は(別ジャンルに)変わりますいやジャンルとしては同じかと思うんですけどあ、嘘です分かりませんどうなんだろうでも違う作品のはなしします今年アニメ化するゲームがあるんですけどその素材ていうんですかあの顔とか絵とかそれが今日公開されたんです推しメンのがやっべ…………………………………………………………………………………………………………………………………………我いつもは興奮すると全部口に出すタイプなんですけど(迷惑)なんかもう黙ってしまいましたかっっっ∞わい…………我は多分この日のために生きてきましたはやく、はやく、、動く推しメンみたい、、はやく、、周りと大いに絡んでくれ……肩が……綺麗だ……初めて見た…全身こんな綺麗に成長することある？？？バブやんけ……夜行性だからって夜出歩いちゃダメだよ……マジで気をつけてね……危ないからね…………好きなだけ寝てください……LOVE……………………"
2019/06/01 23:08,https://ameblo.jp/soratobsakana/entry-12465589572.html?frm=theme,山崎愛,"ども

今日も知らない話をします
流し読みもしない程度で大丈夫です
我A3!の推しメンが瑠璃川幸ちゃんなんですけど
今日ゆきちゃんがピックアップの
限定ガチャが発表されました
はぁ？？？？？？？？？？？？？？？？？
でたよ結婚！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
この時期になるとみーーーーーーーーんな結婚しはじめるんすよ！！！！！！！
なんで！！！？！！？！！！
たしかにかわいいもんね！！！！！
そりゃ結婚もさせたくなるわ！！！！！
可愛いもん！！！！
知ってるけどさあ！！！！！
ガチャだったら引くしかなくない？？？？
限定って限定でしょう
そりゃ引きますよね
当たり前じゃないですか
当たり前体操ですよ
でもこのタイミングじゃなくていいじゃないですか
7月8日に誕生日なんです
しかも2枚出さなきゃいけないし
我ガチャ運はクソなので底辺なので
希望が見えないです
でもゆきちゃんは世界の希望"
2019/06/02 21:37,https://ameblo.jp/soratobsakana/entry-12465813701.html?frm=theme,山崎愛,"ども

引き続き知らぬ話をします
昨日のガチャ結果です
聞いてください
いや全然聞かなくていいです
見なくていいです
あのですね
ゆきちゃん2枚出しました
おめでとう
100連しました
これが

こうです
うっわわかってたのに
まあこれで瑠璃川幸生誕ガチャ引けなくなりましたよねアハハ
あと1ヶ月ちょっとです生誕まで
アホなん？？？？？？？？
このダイヤいつから貯めてたんですか？？？？？
多分去年の最推しイベ(ハロウィン)と
同じく好きな紬くんの生誕(12月28日)を引いてドブったあたりからですね…
ハロウィンでA3!過去最高に走って
月岡紬生誕にむけて少しためて
ひいてドブって
だからゆきちゃん生誕まで貯めようってなったんですけど
結果がこれよ
学習能力は必要ないと思って捨てたので(？)(？？)
ダイヤは大事にできません
私はクソですよろしくお願いします(やめな)
とにかくやるっきゃない！2019です〈⸅̨᷇͞͞ˬ̵̮̑̉⸅̮̖᷆͵̸ͥ͛˒ͥͥ
よろしくお願いします
とりあえずストーリー解放してきます
話は変わります
我あんスタの朔間凛月が好きなのですが
ついにきましたクラスガチャ
なんとオペレッタで走り込んでしまったので
10連しか引けません死
そしてこの子も夏に誕生日ですやるきか？？
血反吐だしながらクラスガチャﾋｱｳｨｺﾞ!!!
(だから明日もたぶんガチャの話だよサーセン)"
2019/06/03 23:03,https://ameblo.jp/soratobsakana/entry-12466347487.html?frm=theme,山崎愛,"ども

れいのインスタライブみた！
1000人って明日やん！
我友達7000人くらいいるから(友達いないやつのよくあるジョークです)
明日は7回インスタライブできるね
嘘だね
無意味な嘘をつくのはやめようね
インスタライブめっちゃ見たいので
みなさんよろしくお願いしますね
はやく世界に見つかって欲しいなあ
世界一美しいからね！(我の世界)
元気でよかったね！
れいもうすぐ誕生日だね！
やったね！
にしても我名前のアピールが酷かったね！
なつかもおなじだね！
ふうかはKA☆ZA☆MAじゃないね！
みんな頭ヤバいね！
最高だね！
(ガチャの話どころじゃなかったのですが昨日書くと言ってしまったので書きますけど結果は大勝利俺が神だビッグウェーブにのってるぜｳｪｲｳｪｲ!!!(10連で推しの朔間凛月が出ました記念のやつそしてミリタリー大神晃牙と朔間凛月入れない星四6枚でました神？？？))"
2019/06/05 21:52,https://ameblo.jp/soratobsakana/entry-12471483466.html?frm=theme,山崎愛,"ども

これは照明の付け方を間違えてスポットライトが当たるところにノリノリで走り飛び込んで朗読劇始めるなつか(激カワ)
すみません……死んでました……
若干生き返ったんで……
大丈夫でさ……
オラ元気ｿﾞ…
今日も筋肉元気もりもりワッショイ！！
まあ全然そんなことはないんですが
毎日ブログチャレンジ失敗してしまいました
なんかここまで来たら半年くらいやろうぜ
とか思ってましたけど(1年じゃないの？)
三日坊主の我には上出来でさァ(沖田総悟？)
まあ引き続きやるにはやりますが
1回休んじゃったら魔が差しますからね
体調不良だったからしょうがないよ
とかじゃないんですよね
これもう意地なので
我が気に入らんのですよ
話は変わります
お誕生日おめでとう
返信で好きって言われちゃいました
だから告白されちった
って返しましたけど
絶対みんなに告白してるんですよね
まあ私の女て訳じゃないんでいいんですけどね(は？？？？？？)
すくすく大きくなってね～～"
2019/06/06 19:38,https://ameblo.jp/soratobsakana/entry-12473526139.html?frm=theme,山崎愛,"ども

これはめち笑顔な風花に対して笑ったつもりでいる我
リュックの前のベルトみたいなのあるじゃないですか
我アレとめる人なんスよ
めち楽なんですよ
ちょっと前にいつも通りとめてたんですよ
そしたらね｢とめるな～～www｣
って言われたんですよ
ちょっと恥ずかしかったですね
まあ言ったの風花なんでなんとも思ってませんけど
数日後も懲りずにとめてたらもう1回言われましたね
なんの話"
2019/06/07 21:50,https://ameblo.jp/soratobsakana/entry-12474800654.html?frm=theme,山崎愛,"ども

百岡古宵さん
冷蔵庫にプリンと杏仁豆腐があるんです
それ私食べたいんです
でも私のものではないんです
お父さんが買ったんです
その時隣にいたので知ってるんですけど
でも食べたいんです
ダメですかね
多分言えばくれる気がします
知らんけど
杏仁豆腐食べたいです
好きなので
聞くのめんどいんでいいです"
2019/06/08 22:57,https://ameblo.jp/soratobsakana/entry-12475979975.html?frm=theme,山崎愛,"ども

今日はやなみゅーさん
呼んでいただきありがとうございました
そしてお久しぶりです
ほんとうにです
お久しぶりです
残念ながらまにさんはお休みでしたが
ゆっくりしてください
あえて良かったです
1番びっくりしたのが
トークをした時に等身大とは怪しい
まにさんが運ばれてきたことです
最高
そういうの大好きです
めっちゃでかい
相変わらずトークはでしたけど
お話聞けて良かったです"
2019/06/09 21:07,https://ameblo.jp/soratobsakana/entry-12476856782.html?frm=theme,山崎愛,"ども
生誕どうしますかね
１週間ないんですけど
なんも決まってないんすよ
アホなん？？？？？？？？
いや実際アホなんすよ
いつも何するかわからんくて
結局フリートークとかになるんですけど
多分今回もそんなかんじになる気がします
まあ仕事なんでそんな感じじゃダメだとは思うんですけど
なんせやりたいことが分からないので
どうしますかね
楽しければいいんですけどね
来てくれる方もいますしね"
2019/06/10 22:25,https://ameblo.jp/soratobsakana/entry-12477804837.html?frm=theme,山崎愛,"ども

肉が食べたいです
我は今肉が食べたいんです
こういう時ありますよね
ピンポイントでどうしても食べたいもの
やりたいこと
なんか頭の中それしか考えられないみたいな
いやブログかけてるんでそんなこと無いんですけどね
とにかく肉が食べたいです
でも実際食べるとなると絶対無理です
だって今お腹すいてないので
でもあの感じ
食べた感じとか熱さとか暑さとか
匂いとか味とかを今求めてるんです
あの肉のあの食感が今欲しい
まあ夜なんで無理ですけど
こんなこと考えてる暇があったら
お風呂はいってすぐ寝ろって感じですよね
その前に勉強もですけど
てかそれらをする前に食器を片付けろ
放置して携帯いじるのはどうかと思います
ただえさえ一日は短い
夜も短い
今私が持てる時間も少ないんです
私が使える時間も少ない
定められたルールをちゃんと守って
時間を守って
それから時間を手に入れましょう"
2019/06/11 22:34,https://ameblo.jp/soratobsakana/entry-12478557277.html?frm=theme,山崎愛,"ども

定期公演ありがとうございました
平日でしたね
前より開始時間が遅くなり
公演時間も長くなりました
我が高校生になったので
それが許されるんだと思います
平日に来てくれる方は
遅い方がいいんですかね
お仕事ですものね
いつもありがとうございます
高校生で大人に近づきましたが
まだまだガキなのでおねむの時間です
30分開始時間がおそくなって
プラス長くなると相当おねむなのです
まあライブ中に寝るのはさすがにしませんが
いや特典会中もしませんけど
どうでしょうね
とにかく、
次も平日公演です
たぶんです夏花が言ってたんで合ってると思います
無理せず
気が向いたら
ふらっと来てください
疲れてるなら帰って寝てください
まあそれが難しいんですけどね
ありがとうございました"
2019/06/12 21:08,https://ameblo.jp/soratobsakana/entry-12479174473.html?frm=theme,山崎愛,"ども

今日は念願のピーマンの肉詰め食べました
念願と言うのでしょうか
ただ食べたかっただけなので
念願と言うのでしょうか
食べれて良かったです
美味しい
ピーマンの肉詰めめち美味しい
久しぶりに食べたんですけど
すごい美味しいかったです
語彙がない
ピーマンの肉詰めと一緒に語彙も食べた
ピーマンの肉詰め美味しいです
最高
ちょっとだけお手伝いしたのですが
我が肉を詰めたピーマンは大体肉がでてました
悲しい
粉かけたじゃん
なんででてくるん？？？
粉かけたらくっつくっていってたのに(読みづらい)
まあ焼いた肉も美味しいです
ピーマンも美味しいです
肉はうまいです(大声)(ドン！)"
2019/06/13 20:13,https://ameblo.jp/soratobsakana/entry-12479788742.html?frm=theme,山崎愛,"ども

我ちゃんと爪切るタイプなんです
他に何タイプがいるのかは知りませんけど
定期的に切るタイプです
ちょっと前の話なのですが
爪を切った翌々日みたいな日にですね
ふと気づいてしまって
右手の薬指つまりお姉さん指
そこだけ切ってなかったんです
だから何"
2019/06/14 22:14,https://ameblo.jp/soratobsakana/entry-12480345705.html?frm=theme,山崎愛,"ども

明日生誕です
よろしくお願いします
グッズ見ましたか

今見ましたね
あれほんとあのなんというかすみまそん
ああいうデザインとかホント苦手なのですが
せっかくものが作れるから
我が使いたいのがいいなと思いパスケースにしました
今ぬいぐるみみたいなゴリラのパスケースなので
なんか硬いやつがいいなと思ってあれにしました
でも作るとなるとデザインが必要じゃないですか
これ前から思ってたんですけど
我じゃない人に頼みたいです
綺麗な絵描きさんとか
たくさんいるじゃないですか
我もそれ使いたい
めっちゃ書いて欲しい
まあ色々発生するので簡単じゃないのですが
いつもギリギリで決まらず
そう言えば弁当箱って四角だなと思い
弁当にしました
正気か？？？？
正気か？？？？？
我ああいう弁当食べたことないです
ていうかそんな弁当食べないです
最近はかにぱんにハマってます
大抵コンビニ食です
提案して色々済んだ後に正気に戻ります
冷静になります
大丈夫？？？？？？
無料配布でいいのでは
まあ色々いうと色んなところから怒られそうなので
勢いに任せた変なテンションでのデザインになりましたが
ぜひ買ってあげてください
私が喜びます
明日は雨らしいです母親が言ってました
雨って外出たくないですよね
だから気が向いたら来てください
時間も早いし"
2019/06/15 23:27,https://ameblo.jp/soratobsakana/entry-12480900847.html?frm=theme,山崎愛,"ども

生誕ありがとうございました
また今年もこんなになってしまって
ほんとすみません
雨の中来てくださって嬉しいです
いやほんとに
毎年同じようなことしかやってない気がします
今年はなんかフリートークみたいな
みんなからの質問に答えるてのをやりました
どうなんでしょうかどうだったでしょうか
思ってた以上に質問などがおおくて
読めないのも多かったです
ありがとうございました
みんなは違うと思いますけど
我こういうあんま決まってないのが好きなので
今日楽しかったです
私は
本当は全部読みたかったんですけど
UNOとトランプしたのが悪かったですね
でもカードゲームめち好きなので
出来て良かった気もしますけど
それは楽屋でやれって感じですよね
今日はありがとうございました"
2019/06/16 21:15,https://ameblo.jp/soratobsakana/entry-12481355440.html?frm=theme,山崎愛,"ども

今日もライブでした
ありがとうございました
それと祝ってくれてありがとマンモスです
マンモスって語呂がいいだけで何も繋がりないですよね
やついふぇすは多分3回目だと思います
嘘かもしれないです
呼んでくれてありがとうございました
去年もここに立たせてもらった
という話を風花がしてた気がします
風花がいうならそうでしょう
知らんけど
今回もお手紙を頂きました
これみんなに書いてるのでしょうか
すごいです
ありがとうございます
あとみなさん
花ありがとうございました
現在我が家にはめちゃ花がある状態です"
2019/06/17 20:23,https://ameblo.jp/soratobsakana/entry-12482175612.html?frm=theme,山崎愛,"ども

今日は学校が楽しかったです
学校が楽しかったというか
先生が今日面白かったです
あなたの番ですてのあるじゃないですか
クラスでその話をしてて
まだ最新話見てない先生が
目の前でクソデカネタバレを聞くっていう
可哀想だけどちょっと可愛くなってしまいました
まあ可哀想ですけど
はやく先生には最新話見て欲しいです"
2019/06/18 20:55,https://ameblo.jp/soratobsakana/entry-12482840032.html?frm=theme,山崎愛,"ども

昨日ストーリーで爪切るって言ったんですけど
切り忘れてました
アホなのですみません
今日切ります
大丈夫です
いまセットしました
ブログ書き終わったら切ります
セットしたからもう忘れんわ
はい
ということで何を書こうとしたのでしょうか
忘れました
よく寝ましょうね
短くてすみません
内容もなくてすみません
ダメですか？
すいません全く聞こえません
そりゃそう話してないんですもんね
まあいいんですけどね
ブログなのでね
煽ってませんすみません
すいません寝ます"
2019/06/19 20:45,https://ameblo.jp/soratobsakana/entry-12483331801.html?frm=theme,山崎愛,"ども

今日はさらざんまいのコラボカフェへ行きました
行きたかった
行けました
お友達ありがとう
とても楽しかったです
さらざんまい最初見た時
全く内容理解できなかったのですが
まさかここまでハマるとは思いませんでした
ほんとにもうなになんなんですかね
幸せになってほしいです
なんでこうなった
ずっとサッカーして
ずっと一緒に暮らして
そうしてくれるだけでほんとに有難いのに
なんでこうなったんですか
もうほんと無理です
希望の皿を前借りして
30枚くらいくれませんかね
まあ出来ないんでしょうけど
とにかく今日は楽しかったです
放課後初めて遊びました
まあ小中学校一緒だったお友達なんですけど
まだ高校の子とは遊べてませんけど
一緒に行けて良かったです
レオマブ久慈兄弟がすきです"
2019/06/20 21:22,https://ameblo.jp/soratobsakana/entry-12483831796.html?frm=theme,山崎愛,"ども

唐揚げめっちゃ食べたいです
唐揚げ食べたいです
ただそれだけです
でもできないんです
ただそれだけなのに
それが本当に難しいんです
時間帯もあるし色々ありますよね
まあやろうとすればできるんだと思います
どうしても食べたければ作ればいいし
作るの面倒だったら買いに行けばいいし
買いに行くのが面倒なら諦めればいいんです
ちなみに全部面倒なので諦めます
今食べなきゃ死ぬわけじゃないですし
唐揚げ食べたいです
てかさらざんまい見なきゃ
最後の最後に爆弾やめてくれ好きだでも見たくない"
2019/06/21 23:17,https://ameblo.jp/soratobsakana/entry-12484346413.html?frm=theme,山崎愛,"ども

メッセージカード今日頂いてさっそく見ました
ありがとうございました
ばりかわです
ありがとうございました
所々ねこちゃんがいてほんとわかってる……
て思いました
てか絵！！！！
すごい！！！かわいい！！
書いたの誰！！！ですかめちゃ可愛い
ありがとうございました
我もあんなふうにネコちゃん持ち上げたい…
一生持ち上げられます
まあそれは嘘ですけど気持ちです
ほんとネコちゃんかいたいかわいい
Love……
Kiss……
まず吸う
ほんとかわいい吸引しちゃう…
途中足かっぴらいてるねこちゃんがいるじゃないですか
肉球さわさわしてしまった失礼します
かわいい
なかったけど
ちなみに猫アレルギーです
持たせてくれてありがとうございます
将来絶対猫飼うんでよろしくお願いします
てかラーメンの色ってピンクになってます？？
違うかな目の問題ですかね
なんかゆめかわラーメンみたいな
いやそれは嘘ですわ
でもおいしいかわいいLove
すごい膨らみの紙だなって思ったら
糸で編み編みしてあって笑ってしまった
すごいありがとうございます
我ワインレッドとか好きなんですけど
近い色で好きです
あみあみもすきです
総合ラブですねこれは
ありがとうございます"
2019/06/22 22:57,https://ameblo.jp/soratobsakana/entry-12484820173.html?frm=theme,山崎愛,"ども

スマブラがしたいです
強いわけじゃないのですが
スマブラがしたいです
いややっぱり大丈夫です
なんかそうでもなかったぽいです
書いてみたけどそんな気持ち強くないです
なんなんですか
じゃあスマブラは保留にします
じゃああと何やりますかね
まあ勉強しろってことですよね
アハハそうですよね
案外真面目だからやってしまうんですよね
アハハまあ約束なのでね
やりますけどねアハハ
23時からにします
嘘かもですけど
は～～～やりたくな～～～～
正直やりたくないですけど
それ以外にやることないんでね
いや本当はめちゃありますけど
ここまでやることあるならもういっそやらなくてもいいのでは
いいのではじゃねえわ！！！！！！です
は～～～～～セルフツッコミ～やっちまった～～"
2019/06/23 23:30,https://ameblo.jp/soratobsakana/entry-12485372634.html?frm=theme,山崎愛,"ども

今日もライブありがとうございました
とりでした
え？そうですよね
見間違えか妄想ですか
頭回ってないんでねすみませんね
でもとにかく遅い時間でした
ありがとうございました
最近なんだか振りとか歌とか
間違えないことがないんですよね
こりゃまずいです
今までほとんど無意識で動いてたので
どういう振りか考えようとすると
全くわからないんですよ
歌もそうです
当たり前に歌っていたので
考えるとこんがらがって歌詞がわかりません
真っ白になってド忘れしちゃうんです
ああこりゃやべぇですわ
ツアーも始まりますし
間違えちゃいけないんですけどね
今日も間違えちゃいました
いい加減にして欲しいですね"
2019/06/24 22:23,https://ameblo.jp/soratobsakana/entry-12485782625.html?frm=theme,山崎愛,"ども

あなたの番です
後半から見始めた者です
中途半端ですみません
最初から見たかったです
何も知らなかったので
最初はほん怖とかそういう
怖い話みたいなやつだと思ってました
いやまあ実際怖いんですけど
でもこういうの大好きです
なんか殺人？？とか
そういうミステリー？？？みたいなの
ある程度のグロ怖とか好きです
一つの作品で何人かなくなってほしいタイプです
言い方が悪いすねすみません
性格の悪さが滲み出てしまう
すみません
怖いだけはほんとにむりなんですけどね
あなたの番です反撃編でしたっけ
「復讐する気まんまんだよ」
みたいなニュアンスのやつ
バチクソかっこよくて震えます
最高のCMです
ていうかおっさんずラブはスルーしてたので(申し訳ない)
今更ながら田中圭さんが凄いことにほんと凄いことにすごいと思いました
赤ちゃんみたいでちょうかわいいです
演技うまそりゃそうですね
我的には一生告白し続けて欲しかったです
告白ミュージカルもっと見たかった
最近いろんな人や物に対して
一生幸せになってくれって思っちゃいます
これはなんなんですか母性か？？？？？
何様のつもりですかね
モブにも上がれない関係ないやつは引っ込んでてくださいって自分"
2019/06/25 22:58,https://ameblo.jp/soratobsakana/entry-12486194669.html?frm=theme,山崎愛,"ども

定期公演ありがとうございました
平日定期でした
曲数が多いです
多いのはいい事だと思います
でもそろそろ曲数増やさないとですよね
次のライブはツアー初日だし
沢山曲やりたいですよね
何やるんでしょうね
話は変わります
夏に近づいてるからか
ライブめちゃ暑くなってきましたね
いくらクーラーがついてても
暑いもんは暑いですもんね
でもクーラーがあるライブハウスさん
ほんとに有難いんです
フォーメーション変えた時にひやってすると
超気持ちいいんです最高です
客席の方はどうなんでしょう
人が沢山いるとそれだけで暑いですよね
なんか色々ありがとうございます(？)"
